StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,definition,BFI_A1,BFI_A2,BFI_A3,BFI_A4,BFI_A5,BFI_A6,BFI_A7,BFI_A8,BFI_A9,BFI_C10,BFI_C11,BFI_C12,BFI_C13,BFI_C14,BFI_C15,BFI_C16,BFI_C17,BFI_C18,BFI_O19,BFI_O20,BFI_O21,BFI_O22,BFI_O23,BFI_O24,BFI_O25,BFI_O26,BFI_O27,BFI_O28,ATT_1_agree_a_little,SSS_1,SSS_2,SSS_3,SSS_4,SSS_5,SSS_6,SSS_7,SSS_8,SSS_9,SSS_10,att_2_2,EASY_1,EASY_2,EASY_3,DEEPCTN_s_1,DEEPCTN_s_2,DEEPCTN_s_3,DEEPCTN_s_4,DEEPCTN_s_5,DEEPCTN_s_6,DEEPCTN_ex_6,DEEPCTN_ex_7,DEEPCTN_ex_8,DEEPCTN_s_7,DEEPCTN_s_8,DEEPCTN_s_9,DEEPCTN_ex_1,DEEPCTN_ex_2,DEEPCTN_ex_3,DEEPCTN_ex_4,DEEPCTN_em_1,DEEPCTN_em_2,DEEPCTN_em_3,DEEPCTN_em_4,DEEPCTN_s_10,DEEPCTN_ex_5,DEEPCTN_m_1,DEEPCTN_m_2,DEEPCTN_m_3,DEEPCTN_m_4,DEEPCTN_m_5,DEEPCTN_m_6,DEEPCTN_em_5,DEEPCTN_em_6,RYFF_1,RYFF_2,RYFF_3,RYFF_4,RYFF_5,RYFF_6,RYFF_7,RYFF_8,RYFF_9,RYFF_10,RYFF_11,RYFF_12,RYFF_13,RYFF_14,RYFF_15,RYFF_16,RYFF_17,RYFF_18,Att_3_stronglydisagree,nature_child,land_child_cat_1,land_child_cat_2,land_child_cat_3,land_child_cat_4,land_child_cat_5,land_child_cat_6,land_child_cat_7,land_child_cat_8,land_child_cat_8_TEXT,land_child_freq,nature_live_now,land_now_cat_1,land_now_cat_2,land_now_cat_3,land_now_cat_4,land_now_cat_5,land_now_cat_6,land_now_cat_7,land_now_cat_8,land_now_cat_8_TEXT,land_now_freq,age,gender,gender_6_TEXT,sex_orientation_1,sex_orientation_2,sex_orientation_3,sex_orientation_4,sex_orientation_5,sex_orientation_6,sex_orientation_7,sex_orientation_8,sex_orientation_9,sex_orientation_10,sex_orientation_11,sex_orientation_12,sex_orientation_13,sex_orientation_14,sex_orientation_15,sex_orientation_14_TEXT,ethnoracial,ethnoracial_mixed_1,ethnoracial_mixed_2,ethnoracial_mixed_3,ethnoracial_mixed_4,ethnoracial_mixed_5,ethnoracial_mixed_6,ethnoracial_mixed_7,ethnoracial_mixed_8,country_born,country_grew_up,age_move_US,college_year,college_year_9_TEXT,major,SES_peers,SES_family,politics_overall,politics_economic,politics_social,subjective_att,id,time,att_1,att_2,att_3,att_total,openness,openness_z,CTN_overall,CTN_overall_z,CTN_Deep,CTN_Deep_z,CTN_Exp,CTN_Exp_z,CTN_Emo,CTN_Emo_z,CTN_Pres,CTN_Pres_z,SES,politics
2023-05-10T17:39:48Z,2023-05-10 10:51:25,0,69.196.42.2,100,696,1,2023-05-10 10:51:26,R_1gTlviG13KGQr0K,NA,NA,NA,NA,32.7097,-117.1228,anonymous,EN,Nature is everything on earth that was not manufactured by humans,3,4,1,4,4,1,5,2,4,5,1,5,2,2,4,5,5,2,1,3,2,2,2,2,3,3,2,2,4,2,1,1,1,2,1,2,1,1,2,2,2,4,3,1,2,1,3,5,6,6,7,5,2,2,1,5,5,7,6,7,2,2,2,3,5,5,2,5,3,2,2,6,1,3,5,3,6,4,6,2,4,6,2,6,5,6,2,6,2,3,2,1,2,1,1,NA,NA,NA,1,1,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,20,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,78,9,9,6,6,7,1,39023,11.6,1,1,1,3,22,-2.3940022214379715,100,-0.38600171873128974,21,-1.1565238923072263,46,1.073201153682039,14,-0.874378747737894,19,-0.5102161039626883,9,6.333333333333333
2023-05-10T18:04:30Z,2023-05-10 11:12:22,0,69.196.40.213,100,472,1,2023-05-10 11:12:23,R_cArPWddD2HcxcJj,NA,NA,NA,NA,32.7449,-117.165,anonymous,EN,"natural things in the environment, green, pretty, relaxing",3,3,4,3,4,4,2,4,4,4,4,4,4,4,4,4,3,5,3,3,4,5,4,3,3,4,4,3,4,2,2,1,1,1,2,2,1,1,1,2,1,2,3,4,5,3,6,4,7,1,3,4,2,4,7,4,3,1,4,7,5,4,2,3,1,4,2,1,2,5,3,7,1,4,4,5,5,5,5,5,3,5,5,4,5,5,4,5,5,6,4,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,6,19,Woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,79,188,11,3,NA,78,6,5,6,7,7,1,45931,7.866666666666666,1,1,1,3,36,0.06847678816227526,98,-0.4515657059647406,41,0.514790281903989,21,-1.2621701275861852,19,-0.038293959754944505,17,-0.7534856567165088,5.5,6.666666666666667
2023-05-10T21:18:52Z,2023-05-10 14:47:23,0,69.196.46.43,100,1711,1,2023-05-10 14:47:24,R_1K8bUj5qKY7oBU4,NA,NA,NA,NA,32.7097,-117.1228,anonymous,EN,"Nature - the physical world 

Nature - The normal state of existence",3,4,1,4,5,3,5,2,4,4,4,5,4,4,3,3,4,4,3,5,5,4,4,4,3,5,4,4,4,2,2,2,1,1,1,1,1,2,2,2,4,3,3,2,1,4,1,7,2,5,7,5,4,6,2,4,5,7,5,7,5,4,2,2,3,4,3,2,2,1,1,3,2,6,4,4,5,4,3,6,3,3,1,7,7,5,3,4,2,5,4,1,3,NA,NA,NA,NA,1,NA,NA,1,River,1,2,NA,NA,NA,NA,NA,NA,NA,1,Mostly concrete. Some trees and flowers around.,2,22,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,4,NA,15,7,7,4,2,6,1,33360,28.516666666666666,1,1,1,3,41,0.9479335773052204,98,-0.4515657059647406,24,-0.9058267661755439,41,0.6061268974283941,20,0.1289229978416454,13,-1.2400247622241496,7,4
2023-05-10T21:50:19Z,2023-05-10 15:08:45,0,128.54.152.69,100,1106,1,2023-05-10 15:08:46,R_3aO1LfU9cQTNREl,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,"The parts of an environment that aren't human and aren't artificial and also don't have the direct influence of a human on them.
I guess some parks and greener areas are created artificially, so perhaps nature is more like any place without the explicit influence of human and resembles an environment predating human presence.",4,4,1,5,4,4,5,3,5,2,4,5,4,5,4,2,1,5,4,5,4,2,4,5,2,5,4,2,4,1,2,2,1,2,1,1,2,2,2,2,3,4,2,3,3,1,4,6,2,5,2,1,1,1,2,2,3,2,4,3,5,2,2,2,4,6,6,5,2,1,5,5,2,6,6,6,7,6,7,5,2,2,1,7,7,5,1,7,1,2,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,1,NA,NA,NA,1,NA,NA,NA,7,19,Man,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,71,3,3,5,6,7,1,48205,18.433333333333334,1,1,1,3,37,0.2443681459908643,81,-1.008859597449073,19,-1.3236553097283477,23,-1.0753404250847272,14,-0.874378747737894,25,0.21959255429877297,3,6
2023-05-10T23:16:30Z,2023-05-10 16:25:25,0,99.27.87.170,100,535,1,2023-05-10 16:25:26,R_1KxatYnDdlqMkud,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,Being outdoors.,2,5,1,5,5,1,5,1,5,5,2,5,2,4,4,4,5,2,4,5,5,5,4,5,3,5,2,3,4,2,2,1,1,2,2,1,2,2,1,2,5,4,4,3,3,2,3,3,2,5,2,2,2,2,3,1,1,2,3,2,3,4,1,1,1,3,5,7,3,3,3,4,2,6,5,4,5,2,2,5,6,6,2,7,7,6,2,4,2,5,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,21,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,4,NA,77,5,6,4,4,4,1,48701,8.916666666666666,1,1,1,3,41,0.9479335773052204,74,-1.238333552766151,21,-1.1565238923072263,17,-1.635829532589101,12,-1.2088126629310738,24,0.09795777792186276,5.5,4
2023-05-10T23:42:53Z,2023-05-10 16:47:52,0,76.176.147.153,100,298,1,2023-05-10 16:47:53,R_7QcfGia8yz1XYGd,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,Environments not under the heavy influence from human civilizations.,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,3,2,3,3,4,3,3,4,3,4,4,2,2,1,1,1,1,1,2,1,2,2,3,4,4,4,5,5,4,4,4,3,5,4,4,5,3,5,4,3,4,5,4,3,4,3,4,5,3,4,4,5,4,3,5,3,3,3,5,5,4,4,5,3,3,5,5,3,4,4,3,5,3,1,1,1,1,1,NA,1,1,1,NA,NA,4,1,1,1,1,NA,1,1,1,NA,NA,6,20,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No response,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,2,NA,78,7,7,4,4,4,1,42925,4.966666666666667,1,1,1,3,32,-0.6350886431520809,115,0.10572818551959175,37,0.180527447061746,32,-0.23460676382816656,21,0.2961399554382353,25,0.21959255429877297,7,4
2023-05-11T02:30:10Z,2023-05-10 19:41:00,0,70.95.170.193,100,649,1,2023-05-10 19:41:02,R_3iyCsltZLt8QyXj,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,"The outside environment that is of the 4 elements and/or embodying the original aspects of the earth (leaves, plants, mountains, etc.)",4,4,2,4,2,4,4,4,3,5,2,5,1,4,4,5,4,4,4,4,4,3,2,4,2,3,4,5,4,2,2,2,2,2,2,2,2,2,2,2,3,4,2,5,5,5,7,7,7,3,3,3,2,5,5,3,5,3,7,6,6,6,1,5,1,5,1,5,3,4,4,7,5,5,3,3,4,4,6,5,5,7,2,7,7,3,1,5,5,5,7,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,NA,NA,NA,NA,NA,NA,NA,4,20,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,78,6,10,5,5,5,1,40516,10.816666666666666,1,1,1,3,35,-0.10741456966631378,120,0.2696381536032189,46,0.9326188254567929,28,-0.6082661688310824,24,0.7977908282280051,22,-0.14531177483195767,8,5
2023-05-11T02:44:49Z,2023-05-10 19:51:53,0,128.54.168.157,100,424,1,2023-05-10 19:51:54,R_e5SmuqiL78qnhgR,NA,NA,NA,NA,32.7097,-117.1228,anonymous,EN,environment,4,3,4,4,3,3,4,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,2,3,3,3,4,2,2,1,1,2,1,1,2,2,1,2,3,2,3,4,4,4,5,5,4,4,4,5,5,4,3,5,4,5,4,5,4,4,5,4,5,5,5,4,4,4,5,4,4,4,5,5,5,5,5,4,5,4,5,4,5,5,4,4,4,4,5,4,1,NA,1,NA,NA,NA,NA,NA,1,cities,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,21,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,104,104,21,2,NA,78,8,8,4,4,4,1,42260,7.066666666666666,1,1,0,2,35,-0.10741456966631378,122,0.33520214083666977,37,0.180527447061746,36,0.1390526411747493,22,0.46335691303482524,27,0.4628621070525934,8,4
2023-05-11T02:59:26Z,2023-05-10 20:17:20,0,128.54.1.13,100,1074,1,2023-05-10 20:17:21,R_22LJxrvXSpGKnRq,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,Nature is an environment on earth untouched by human influence.,3,4,3,4,4,4,4,4,5,4,4,3,3,4,3,4,2,5,4,4,4,4,4,2,4,5,2,3,4,1,2,1,1,2,2,1,1,2,2,2,4,4,3,1,2,1,6,6,4,6,4,3,5,5,2,4,6,4,7,7,3,2,1,4,3,6,4,5,3,4,3,6,2,6,6,3,5,5,4,6,5,3,1,7,7,5,2,3,2,6,6,1,2,1,1,1,1,NA,1,NA,NA,NA,2,2,1,NA,NA,1,NA,1,NA,NA,NA,2,23,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,78,6,3,7,7,7,2,45673,17.9,1,1,1,3,36,0.06847678816227526,107,-0.15652776341421173,30,-0.4044325139121793,37,0.23246749242547826,15,-0.7071617901413041,25,0.21959255429877297,4.5,7
2023-05-11T04:09:40Z,2023-05-10 21:20:10,0,128.54.220.234,100,629,1,2023-05-10 21:20:11,R_2AMBvgF6r2zeZgM,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,Nature is everything originating on Earth,2,4,1,5,5,1,5,1,5,5,1,5,2,2,3,5,5,3,2,3,3,1,1,2,2,1,4,3,4,2,1,2,1,1,1,2,2,2,1,2,5,5,3,1,2,1,4,7,4,2,1,1,1,1,1,4,4,4,6,5,6,3,1,1,1,1,2,2,2,2,5,1,1,4,6,5,6,1,3,3,5,4,1,7,6,6,1,2,1,5,7,1,2,NA,NA,NA,NA,NA,NA,NA,1,Hills,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,19,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,98,7,8,6,6,6,1,45161,10.483333333333333,1,1,1,3,22,-2.3940022214379715,69,-1.402243520849778,16,-1.57435243586003,23,-1.0753404250847272,16,-0.5399448325447143,14,-1.1183899858472395,7.5,6
2023-05-11T04:13:36Z,2023-05-10 21:23:44,0,76.93.148.61,100,607,1,2023-05-10 21:23:44,R_25T4mgq6ErkVPnE,NA,NA,NA,NA,33.1458,-117.3318,anonymous,EN,Space within which natural living organisms are existing.,1,5,2,5,5,4,5,1,5,5,4,5,2,1,5,5,5,5,5,5,5,5,3,5,5,5,1,4,4,1,2,1,1,2,2,1,1,2,2,2,4,5,5,7,7,7,7,7,7,5,7,7,5,3,7,7,7,6,7,7,2,4,7,5,5,7,3,7,7,7,7,7,4,7,6,7,3,1,1,5,7,7,2,7,7,7,1,7,1,7,7,1,2,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,2,28,Woman,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,142,88,18,3,NA,78,7,7,6,6,6,1,45417,10.116666666666667,1,1,1,3,43,1.2997162929623987,168,1.8431738472060397,55,1.6847102038518398,51,1.5402754099356837,24,0.7977908282280051,38,1.8008446471986057,7,6
2023-05-11T05:02:37Z,2023-05-10 22:14:16,0,99.43.4.82,100,698,1,2023-05-10 22:14:16,R_A0NyEeM55sJ5Rfz,NA,NA,NA,NA,33.1366,-117.0611,anonymous,EN,"Plants, and animals, away from civilization",5,3,2,1,2,5,3,5,3,2,4,4,5,5,1,2,2,5,2,5,1,5,1,5,2,1,2,2,4,2,1,2,1,1,2,2,2,2,1,2,2,3,2,2,5,1,7,4,2,1,1,1,5,6,2,3,5,3,4,6,5,1,1,1,1,2,1,1,4,1,2,1,1,2,2,1,7,7,6,1,1,2,1,5,3,3,6,5,4,5,3,1,2,1,1,1,NA,NA,1,NA,NA,NA,6,2,1,1,NA,NA,NA,1,NA,NA,NA,7,21,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,4,NA,78,5,6,7,7,7,1,35308,11.633333333333333,1,1,1,3,26,-1.6904367901236153,75,-1.2055515591494257,31,-0.3208668052016186,19,-1.448999830087643,14,-0.874378747737894,11,-1.48329431497797,5.5,7
2023-05-11T06:39:25Z,2023-05-10 23:55:54,0,69.196.42.179,100,989,1,2023-05-10 23:55:55,R_1qVdu28pdBrmE9R,NA,NA,NA,NA,32.7097,-117.1228,anonymous,EN,"Nature is our environment around us, but mostly the living organisms.",4,5,2,3,5,2,4,4,4,4,4,4,4,3,3,4,4,5,4,4,3,5,4,5,2,4,4,4,4,2,2,1,1,1,1,1,2,1,2,2,4,4,3,5,7,3,7,7,6,4,4,2,2,2,6,2,2,1,4,7,4,4,1,2,3,4,4,6,2,2,4,4,1,7,5,3,4,4,3,7,5,3,1,7,6,6,1,5,2,6,6,1,2,1,NA,NA,NA,NA,NA,1,NA,NA,4,2,1,NA,NA,NA,NA,NA,1,NA,NA,4,18,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,10,6,6,5,5,7,1,45256,16.483333333333334,1,1,1,3,39,0.5961508616480424,101,-0.35321972511456434,40,0.43122457319342833,22,-1.168755276335456,17,-0.3727278749481243,22,-0.14531177483195767,6,5.666666666666667
2023-05-11T08:02:47Z,2023-05-11 01:22:18,0,140.99.188.172,100,1170,1,2023-05-11 01:22:18,R_2TBJzPI3yptkEXo,NA,NA,NA,NA,34.0261,-118.1756,anonymous,EN,The things present on Earth that are not artificial,3,5,1,5,5,1,5,1,3,5,2,5,2,3,5,5,5,1,5,5,5,5,5,5,4,5,2,4,4,2,2,1,1,2,2,2,1,1,2,2,3,3,4,2,6,2,3,6,4,5,3,2,3,3,1,4,6,6,6,6,5,6,2,2,2,2,2,2,3,3,2,1,1,6,6,6,4,2,3,2,6,6,2,7,7,5,2,2,1,7,7,1,1,1,NA,1,NA,NA,1,1,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,6,21,No response,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No response,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,10,NA,99,9,9,5,5,5,2,33851,19.5,1,1,1,3,45,1.6514990086195767,94,-0.5826936804316424,26,-0.7386953487544224,34,-0.04777706132670863,20,0.1289229978416454,14,-1.1183899858472395,9,5
2023-05-11T07:57:56Z,2023-05-11 08:19:02,0,99.46.93.198,100,26465,1,2023-05-11 08:19:03,R_3OkmfATWa2LubuV,NA,NA,NA,NA,32.7404,-117.1355,anonymous,EN,"Outside, genes, plants",2,4,1,3,4,2,4,3,4,5,2,5,2,2,4,4,5,4,4,5,3,4,5,4,2,4,4,4,4,2,1,2,1,1,1,1,2,2,2,2,3,4,3,4,4,4,4,3,3,2,2,6,4,4,4,4,4,4,4,4,4,4,4,4,1,2,3,3,3,3,3,3,3,6,5,6,5,1,3,3,5,5,1,6,2,6,2,4,5,6,6,7,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,NA,NA,1,NA,NA,NA,NA,NA,4,23,Non-binary,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,Black,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,78,6,5,6,7,7,1,45692,441.0833333333333,1,1,0,2,39,0.5961508616480424,98,-0.4515657059647406,35,0.01339602964062448,27,-0.7016810200818113,19,-0.038293959754944505,17,-0.7534856567165088,5.5,6.666666666666667
2023-05-11T17:21:16Z,2023-05-11 10:43:38,0,128.54.30.109,100,1341,1,2023-05-11 10:43:38,R_27pvjAGlWCjudTt,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,Environment,4,3,3,2,2,5,4,4,4,5,4,5,5,5,4,4,4,5,2,4,4,2,4,4,3,4,2,2,4,1,2,1,1,2,2,1,1,2,2,2,3,4,2,2,7,4,5,1,5,3,2,5,2,6,2,5,5,5,6,5,4,4,1,3,5,6,6,6,5,6,5,6,4,2,2,1,7,5,7,6,5,3,3,6,6,5,3,5,5,2,5,1,2,NA,NA,NA,NA,1,1,1,NA,NA,2,1,1,1,NA,1,NA,NA,NA,NA,NA,4,22,Trans man,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,193,188,2,3,NA,78,7,8,7,7,7,1,46963,22.35,1,1,1,3,31,-0.8109800009806699,124,0.40076612807012063,36,0.09696173835118524,36,0.1390526411747493,18,-0.2055109173515344,34,1.314305541690965,7.5,7
2023-05-11T17:29:50Z,2023-05-11 10:46:18,0,137.110.204.74,100,987,1,2023-05-11 10:46:19,R_124lHxNPXCFeGwa,NA,NA,NA,NA,32.7449,-117.165,anonymous,EN,"I think of nature as animals, the earth, trees, my environment.",4,5,2,3,5,4,5,3,5,5,5,4,4,5,4,4,4,4,4,4,4,3,4,4,2,4,1,2,4,1,1,1,2,1,2,2,2,1,1,2,3,3,4,7,7,5,7,6,7,4,5,5,1,1,1,6,7,3,6,7,7,1,1,3,2,3,1,3,1,4,1,4,3,4,3,3,7,4,5,4,3,4,1,7,7,5,3,6,1,6,5,1,1,NA,1,NA,1,NA,NA,1,NA,NA,4,1,1,1,NA,1,NA,1,1,NA,NA,3,19,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,193,188,9,1,NA,78,6,7,6,6,7,1,45243,16.45,1,1,1,3,32,-0.6350886431520809,109,-0.09096377618076086,39,0.34765886448286754,38,0.3258823436762072,19,-0.038293959754944505,13,-1.2400247622241496,6.5,6.333333333333333
2023-05-11T18:31:09Z,2023-05-11 11:42:25,0,172.56.240.187,100,675,1,2023-05-11 11:42:26,R_3HZd5qeDK4kGmlr,NA,NA,NA,NA,32.7097,-117.1228,anonymous,EN,The outdoors,3,4,3,4,5,2,4,4,4,4,2,4,1,3,4,4,5,2,4,4,3,4,2,3,1,3,1,1,4,2,2,2,2,1,1,2,1,2,1,2,3,2,3,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,4,4,5,1,1,2,1,1,1,1,2,1,3,3,1,6,5,3,5,3,1,5,3,6,1,5,5,6,2,5,2,6,6,1,2,NA,NA,NA,NA,1,1,1,NA,NA,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,7,20,Woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,78,7,8,7,6,6,1,48232,11.25,1,1,1,3,26,-1.6904367901236153,45,-2.1890113676511884,12,-1.908615270702273,12,-2.1029037888427458,12,-1.2088126629310738,9,-1.7265638677317905,7.5,6.333333333333333
2023-05-11T18:30:09Z,2023-05-11 11:53:46,0,108.253.177.4,100,1416,1,2023-05-11 11:53:47,R_1zQeiUnDh0oMupX,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,"Nature is the true origin of life in a way. We are all a tiny part of nature, while the majority of nature is composed of animals, plants, and organisms.",4,4,3,5,5,3,5,1,5,5,2,5,2,2,3,2,3,5,4,4,4,3,3,4,2,4,3,4,4,2,1,2,2,1,1,2,2,2,2,2,5,5,4,6,5,6,7,7,6,4,2,4,3,2,4,2,3,3,6,7,7,6,6,2,2,5,4,5,4,3,3,6,5,5,7,5,3,3,2,5,5,7,2,6,6,6,5,4,7,5,3,1,1,1,NA,1,NA,NA,NA,1,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,19,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Eastern,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,2,NA,78,6,8,6,6,7,1,41230,23.6,1,1,1,3,35,-0.10741456966631378,122,0.33520214083666977,41,0.514790281903989,26,-0.7950958713325403,31,1.9683095314041343,24,0.09795777792186276,7,6.333333333333333
2023-05-11T19:15:19Z,2023-05-11 12:30:49,0,128.54.156.64,100,930,1,2023-05-11 12:30:50,R_1FeXWhdNveef0HL,NA,NA,NA,NA,34.1332,-118.0325,anonymous,EN,I would define nature as the environment containing an ecosystem of flora and fauna.,2,5,1,5,5,4,5,2,5,5,4,5,4,4,4,5,4,5,5,5,5,5,5,5,1,5,4,4,4,1,2,1,1,2,2,1,1,1,2,2,5,3,3,4,6,3,6,7,7,5,2,6,7,7,4,6,4,7,7,7,4,1,1,5,4,2,2,3,2,2,5,7,4,6,6,6,3,5,2,2,6,5,1,7,7,7,2,3,7,7,6,1,2,1,NA,NA,NA,NA,1,1,NA,NA,5,2,1,NA,NA,1,NA,NA,1,NA,NA,4,20,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,2,NA,15,7,7,4,3,6,1,45991,15.5,1,1,1,3,44,1.4756076507909877,123,0.36798413445339523,49,1.1833159515884752,41,0.6061268974283941,17,-0.3727278749481243,16,-0.8751204330934189,7,4.333333333333333
2023-05-11T21:09:57Z,2023-05-11 14:27:15,0,137.110.73.223,100,1038,1,2023-05-11 14:27:15,R_OvdBoAZOOxQpiP7,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,living and non-living things part of the Earth that have not been interfered with by humans,5,2,3,1,1,3,3,4,3,5,5,3,4,4,3,2,1,5,1,4,1,1,1,3,2,1,1,2,4,2,1,2,2,1,1,2,2,1,1,2,2,3,3,6,6,4,3,6,6,5,5,4,2,4,4,2,4,4,7,7,7,6,1,6,6,5,4,5,4,3,3,5,3,2,4,4,6,5,7,5,3,2,1,5,6,3,2,7,6,2,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,6,21,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,78,5,6,5,5,5,1,36998,17.3,1,1,1,3,17,-3.2734590105809165,126,0.4663301153035715,41,0.514790281903989,37,0.23246749242547826,24,0.7977908282280051,24,0.09795777792186276,5.5,5
